pulseheight,counts_ch_A,counts_ch_B
153.3724340175953,0,0
153.56793743890518,1,0
153.76344086021504,0,0
153.9589442815249,0,0
154.1544477028348,0,0
154.34995112414467,0,0
154.54545454545453,1,0
154.74095796676443,0,0
154.9364613880743,0,0
155.13196480938416,0,0
155.32746823069402,0,0
155.5229716520039,0,0
155.71847507331378,0,0
155.91397849462365,0,0
156.10948191593351,0,0
156.3049853372434,0,0
156.50048875855327,0,0
156.69599217986314,0,0
156.891495601173,0,0
157.08699902248287,0,0
157.28250244379277,0,0
157.47800586510263,0,0
157.6735092864125,0,0
157.8690127077224,0,0
158.06451612903226,0,0
158.26001955034212,0,0
158.455522971652,0,0
158.65102639296188,0,0
158.84652981427175,0,0
159.0420332355816,0,0
159.2375366568915,0,0
159.43304007820137,0,0
159.62854349951124,0,0
159.8240469208211,0,0
160.01955034213097,0,0
160.21505376344086,0,0
160.41055718475073,0,0
160.6060606060606,0,0
160.8015640273705,0,0
160.99706744868035,0,0
161.19257086999022,0,0
161.3880742913001,0,0
161.58357771260995,0,0
161.77908113391985,0,0
161.9745845552297,0,0
162.17008797653958,1,0
162.36559139784947,0,0
162.56109481915934,0,0
162.7565982404692,1,0
162.95210166177907,0,0
163.14760508308893,0,0
163.34310850439883,0,0
163.5386119257087,0,0
163.73411534701856,0,0
163.92961876832845,0,0
164.12512218963832,0,0
164.32062561094818,1,0
164.51612903225805,0,0
164.71163245356792,0,0
164.9071358748778,0,0
165.10263929618768,0,0
165.29814271749754,0,0
165.49364613880743,0,0
165.6891495601173,1,0
165.88465298142717,0,0
166.08015640273703,0,0
166.2756598240469,0,0
166.4711632453568,0,0
166.66666666666666,0,0
166.86217008797655,0,0
167.05767350928642,0,0
167.25317693059628,0,0
167.44868035190615,0,0
167.644183773216,0,0
167.8396871945259,0,0
168.03519061583577,0,0
168.23069403714564,0,0
168.42619745845553,0,0
168.6217008797654,0,0
168.81720430107526,0,0
169.01270772238513,0,0
169.208211143695,0,0
169.4037145650049,0,0
169.59921798631476,0,0
169.79472140762462,0,0
169.99022482893452,0,0
170.18572825024438,0,0
170.38123167155425,0,0
170.5767350928641,0,0
170.77223851417398,0,0
170.96774193548387,0,0
171.16324535679374,0,0
171.3587487781036,0,0
171.5542521994135,0,0
171.74975562072336,0,0
171.94525904203323,0,0
172.1407624633431,0,0
172.33626588465296,0,0
172.53176930596285,1,0
172.72727272727272,0,0
172.92277614858259,0,0
173.11827956989248,0,0
173.31378299120234,0,0
173.5092864125122,0,0
173.70478983382208,0,0
173.90029325513194,1,0
174.09579667644184,0,0
174.2913000977517,0,0
174.48680351906157,0,0
174.68230694037146,0,0
174.87781036168133,0,0
175.0733137829912,0,0
175.26881720430106,0,0
175.46432062561095,0,0
175.65982404692082,0,0
175.85532746823068,0,0
176.05083088954058,0,0
176.24633431085044,0,0
176.4418377321603,2,0
176.63734115347017,0,0
176.83284457478004,0,0
177.02834799608993,0,0
177.2238514173998,0,0
177.41935483870967,0,0
177.61485826001956,0,0
177.81036168132943,0,0
178.0058651026393,0,0
178.20136852394916,0,0
178.39687194525902,0,0
178.59237536656892,0,0
178.78787878787878,0,0
178.98338220918865,0,0
179.17888563049854,0,0
179.3743890518084,0,0
179.56989247311827,0,0
179.76539589442814,0,0
179.960899315738,0,0
180.1564027370479,0,0
180.35190615835776,0,0
180.54740957966763,0,0
180.74291300097752,0,0
180.9384164222874,0,0
181.13391984359725,0,0
181.32942326490712,1,0
181.524926686217,0,0
181.72043010752688,0,0
181.91593352883675,1,0
182.1114369501466,0,0
182.3069403714565,1,0
182.50244379276637,0,0
182.69794721407624,0,0
182.8934506353861,0,0
183.08895405669597,0,0
183.28445747800586,0,0
183.47996089931573,0,0
183.67546432062562,0,0
183.8709677419355,0,0
184.06647116324535,1,0
184.26197458455522,1,0
184.45747800586508,0,0
184.65298142717498,0,0
184.84848484848484,0,0
185.0439882697947,1,0
185.2394916911046,0,0
185.43499511241447,0,0
185.63049853372434,0,0
185.8260019550342,0,0
186.02150537634407,0,0
186.21700879765396,0,0
186.41251221896383,0,0
186.6080156402737,0,0
186.8035190615836,0,0
186.99902248289345,0,0
187.19452590420332,0,0
187.39002932551318,0,0
187.58553274682305,0,0
187.78103616813294,0,0
187.9765395894428,0,0
188.17204301075267,0,0
188.36754643206257,0,0
188.56304985337243,0,0
188.7585532746823,0,0
188.95405669599216,0,0
189.14956011730203,0,0
189.34506353861192,0,0
189.5405669599218,1,0
189.73607038123166,0,0
189.93157380254155,0,0
190.12707722385142,0,0
190.32258064516128,1,0
190.51808406647115,0,0
190.713587487781,0,0
190.9090909090909,0,0
191.10459433040077,0,0
191.30009775171064,0,0
191.49560117302053,0,0
191.6911045943304,0,0
191.88660801564026,0,0
192.08211143695013,0,0
192.27761485826002,1,0
192.4731182795699,0,0
192.66862170087975,0,0
192.86412512218965,0,0
193.0596285434995,0,0
193.25513196480938,0,0
193.45063538611925,0,0
193.6461388074291,0,0
193.841642228739,0,0
194.03714565004887,0,0
194.23264907135874,0,0
194.42815249266863,0,0
194.6236559139785,0,0
194.81915933528836,0,0
195.01466275659823,0,0
195.2101661779081,1,0
195.405669599218,1,0
195.60117302052785,2,0
195.79667644183772,0,0
195.9921798631476,0,0
196.18768328445748,0,0
196.38318670576734,0,0
196.5786901270772,0,0
196.77419354838707,0,0
196.96969696969697,0,0
197.16520039100683,0,0
197.3607038123167,1,0
197.5562072336266,0,0
197.75171065493646,0,0
197.94721407624633,0,0
198.1427174975562,0,0
198.33822091886606,2,0
198.53372434017595,0,0
198.72922776148582,2,0
198.92473118279568,2,0
199.12023460410558,1,0
199.31573802541544,2,0
199.5112414467253,4,0
199.70674486803517,62,0
199.90224828934504,39,0
